Dt_Venda;Cod_prod;Cod_Cliente;Pr_custo;Pr_Unit;Qtde;Situacao;Cod_Canal_vendas;Cod_Vend
15/03/2018;3;8; R$0,77 ; R$0,96 ;84;N;1;8
15/03/2018;3;6; R$0,77 ; R$0,96 ;106;N;1;6
15/03/2018;4;8; R$1,69 ; R$2,41 ;43;N;1;8
15/03/2018;6;2; R$2,85 ; R$3,00 ;47;N;1;2
15/03/2018;1;2; R$6,68 ; R$8,35 ;63;N;1;2
15/03/2018;1;6; R$6,68 ; R$8,35 ;36;N;2;6
15/03/2018;2;1; R$1,12 ; R$1,18 ;89;N;1;1
15/03/2018;9;3; R$8,13 ; R$8,56 ;56;N;1;3
15/03/2018;5;2; R$3,00 ; R$4,28 ;73;N;2;2
15/03/2018;6;4; R$2,85 ; R$3,00 ;73;N;1;4
15/03/2018;7;10; R$1,01 ; R$1,44 ;17;N;1;
15/03/2018;5;1; R$3,00 ; R$4,28 ;48;N;2;1
15/03/2018;5;8; R$3,00 ; R$4,28 ;91;N;1;8
15/03/2018;7;1; R$1,01 ; R$1,44 ;49;N;2;1
15/03/2018;9;4; R$8,13 ; R$8,56 ;29;N;1;4
16/03/2018;4;6; R$1,69 ; R$2,41 ;94;N;2;6
16/03/2018;7;9; R$1,01 ; R$1,44 ;58;N;2;9
16/03/2018;7;5; R$1,01 ; R$1,44 ;39;N;1;5
16/03/2018;9;6; R$8,13 ; R$8,56 ;37;N;2;6
16/03/2018;1;7; R$6,68 ; R$8,35 ;43;N;1;7
16/03/2018;9;1; R$2,64 ; R$2,78 ;26;N;2;1
16/03/2018;9;1; R$2,64 ; R$2,78 ;18;N;1;1
16/03/2018;4;8; R$1,69 ; R$2,41 ;38;N;2;8
16/03/2018;5;9; R$3,00 ; R$4,28 ;36;N;2;9
16/03/2018;9;6; R$8,13 ; R$8,56 ;87;N;2;6
16/03/2018;2;9; R$1,12 ; R$1,18 ;32;N;1;9
16/03/2018;3;1; R$0,77 ; R$0,96 ;103;N;1;1
16/03/2018;6;5; R$2,85 ; R$3,00 ;38;N;1;5
16/03/2018;2;6; R$1,12 ; R$1,18 ;34;N;1;6
16/03/2018;2;8; R$1,12 ; R$1,18 ;29;N;2;8
16/03/2018;4;7; R$1,69 ; R$2,41 ;18;N;1;7
16/03/2018;2;10; R$1,12 ; R$1,18 ;104;N;1;
16/03/2018;2;6; R$1,12 ; R$1,18 ;11;N;2;6
16/03/2018;4;10; R$1,69 ; R$2,41 ;94;N;1;
16/03/2018;9;2; R$8,13 ; R$8,56 ;93;N;1;2
17/03/2018;4;9; R$1,69 ; R$2,41 ;76;N;1;9
17/03/2018;9;8; R$2,64 ; R$2,78 ;27;N;1;8
17/03/2018;1;9; R$6,68 ; R$8,35 ;110;N;1;9
17/03/2018;1;8; R$6,68 ; R$8,35 ;55;N;1;8
17/03/2018;3;3; R$0,77 ; R$0,96 ;108;N;2;3
17/03/2018;5;10; R$3,00 ; R$4,28 ;115;N;2;
17/03/2018;9;5; R$8,13 ; R$8,56 ;70;N;1;5
17/03/2018;6;2; R$2,85 ; R$3,00 ;13;N;2;2
17/03/2018;6;1; R$2,85 ; R$3,00 ;34;N;2;1
17/03/2018;6;5; R$2,85 ; R$3,00 ;106;N;1;5
17/03/2018;4;6; R$1,69 ; R$2,41 ;13;N;1;6
17/03/2018;6;8; R$2,85 ; R$3,00 ;81;N;2;8
17/03/2018;6;2; R$2,85 ; R$3,00 ;52;N;1;2
17/03/2018;9;3; R$2,64 ; R$2,78 ;65;N;1;3
17/03/2018;9;2; R$8,13 ; R$8,56 ;20;N;2;2
17/03/2018;3;10; R$0,77 ; R$0,96 ;28;N;2;
17/03/2018;3;2; R$0,77 ; R$0,96 ;50;N;1;2
17/03/2018;3;6; R$0,77 ; R$0,96 ;85;N;1;6
18/03/2018;4;3; R$1,69 ; R$2,41 ;20;N;1;3
18/03/2018;4;5; R$1,69 ; R$2,41 ;50;N;1;5
18/03/2018;4;8; R$1,69 ; R$2,41 ;96;N;1;8
18/03/2018;1;1; R$6,68 ; R$8,35 ;94;N;1;1
18/03/2018;2;2; R$1,12 ; R$1,18 ;16;N;1;2
18/03/2018;3;5; R$0,77 ; R$0,96 ;108;N;2;5
18/03/2018;5;7; R$3,00 ; R$4,28 ;22;N;2;7
18/03/2018;6;8; R$2,85 ; R$3,00 ;24;N;1;8
18/03/2018;5;5; R$3,00 ; R$4,28 ;43;N;2;5
18/03/2018;7;2; R$1,01 ; R$1,44 ;22;N;2;2
18/03/2018;9;3; R$2,64 ; R$2,78 ;44;N;1;3
18/03/2018;2;8; R$1,12 ; R$1,18 ;65;N;2;8
18/03/2018;3;4; R$0,77 ; R$0,96 ;15;N;2;4
18/03/2018;6;8; R$2,85 ; R$3,00 ;57;N;2;8
18/03/2018;4;5; R$1,69 ; R$2,41 ;101;N;1;5
18/03/2018;4;1; R$1,69 ; R$2,41 ;93;N;1;1
18/03/2018;6;8; R$2,85 ; R$3,00 ;69;N;2;8
18/03/2018;3;6; R$0,77 ; R$0,96 ;92;N;1;6
18/03/2018;6;9; R$2,85 ; R$3,00 ;74;N;2;9
18/03/2018;7;5; R$1,01 ; R$1,44 ;106;N;1;5
18/03/2018;7;10; R$1,01 ; R$1,44 ;32;N;1;
18/03/2018;2;5; R$1,12 ; R$1,18 ;14;N;1;5
18/03/2018;3;3; R$0,77 ; R$0,96 ;76;N;2;3
19/03/2018;3;5; R$0,77 ; R$0,96 ;41;N;2;5
19/03/2018;9;4; R$8,13 ; R$8,56 ;107;N;2;4
19/03/2018;3;10; R$0,77 ; R$0,96 ;80;N;1;
19/03/2018;2;2; R$1,12 ; R$1,18 ;61;N;1;2
19/03/2018;6;10; R$2,85 ; R$3,00 ;111;N;1;
19/03/2018;6;6; R$2,85 ; R$3,00 ;53;N;1;6
19/03/2018;9;9; R$2,64 ; R$2,78 ;32;N;1;9
19/03/2018;4;10; R$1,69 ; R$2,41 ;68;C;1;
19/03/2018;5;9; R$3,00 ; R$4,28 ;15;N;1;9
19/03/2018;7;6; R$1,01 ; R$1,44 ;17;N;1;6
19/03/2018;2;5; R$1,12 ; R$1,18 ;40;N;2;5
19/03/2018;4;1; R$1,69 ; R$2,41 ;20;N;2;1
19/03/2018;5;6; R$3,00 ; R$4,28 ;102;N;2;6
19/03/2018;6;8; R$2,85 ; R$3,00 ;77;N;1;8
19/03/2018;7;1; R$1,01 ; R$1,44 ;66;N;1;1
19/03/2018;7;5; R$1,01 ; R$1,44 ;25;N;1;5
19/03/2018;3;1; R$0,77 ; R$0,96 ;36;N;1;1
19/03/2018;5;1; R$3,00 ; R$4,28 ;55;N;1;1
19/03/2018;5;9; R$3,00 ; R$4,28 ;87;N;1;9
19/03/2018;4;7; R$1,69 ; R$2,41 ;17;N;1;7
19/03/2018;4;7; R$1,69 ; R$2,41 ;78;N;1;7
19/03/2018;5;2; R$3,00 ; R$4,28 ;63;N;1;2
20/03/2018;2;2; R$1,12 ; R$1,18 ;115;N;1;2
20/03/2018;6;2; R$2,85 ; R$3,00 ;38;N;1;2
20/03/2018;7;1; R$1,01 ; R$1,44 ;87;N;1;1
20/03/2018;5;3; R$3,00 ; R$4,28 ;61;N;1;3
20/03/2018;9;8; R$8,13 ; R$8,56 ;102;N;1;8
20/03/2018;4;7; R$1,69 ; R$2,41 ;85;N;2;7
20/03/2018;6;8; R$2,85 ; R$3,00 ;103;N;2;8
20/03/2018;6;2; R$2,85 ; R$3,00 ;65;N;1;2
20/03/2018;2;9; R$1,12 ; R$1,18 ;108;N;2;9
20/03/2018;5;9; R$3,00 ; R$4,28 ;31;N;1;9
20/03/2018;5;8; R$3,00 ; R$4,28 ;17;N;1;8
20/03/2018;7;7; R$1,01 ; R$1,44 ;29;N;1;7
20/03/2018;3;7; R$0,77 ; R$0,96 ;112;N;2;7
20/03/2018;7;5; R$1,01 ; R$1,44 ;13;N;1;5
20/03/2018;1;4; R$6,68 ; R$8,35 ;38;N;1;4
20/03/2018;6;1; R$2,85 ; R$3,00 ;69;N;2;1
21/03/2018;1;4; R$6,68 ; R$8,35 ;75;N;2;4
21/03/2018;9;8; R$2,64 ; R$2,78 ;27;N;1;8
21/03/2018;3;3; R$0,77 ; R$0,96 ;70;N;1;3
21/03/2018;7;1; R$1,01 ; R$1,44 ;97;N;1;1
21/03/2018;4;6; R$1,69 ; R$2,41 ;41;N;1;6
21/03/2018;4;1; R$1,69 ; R$2,41 ;32;N;1;1
22/03/2018;7;9; R$1,01 ; R$1,44 ;45;N;2;9
22/03/2018;9;6; R$8,13 ; R$8,56 ;78;N;1;6
22/03/2018;2;7; R$1,12 ; R$1,18 ;98;N;2;7
22/03/2018;1;3; R$6,68 ; R$8,35 ;25;N;1;3
22/03/2018;2;3; R$1,12 ; R$1,18 ;97;N;2;3
22/03/2018;3;7; R$0,77 ; R$0,96 ;99;N;1;7
22/03/2018;5;6; R$3,00 ; R$4,28 ;18;N;2;6
22/03/2018;7;7; R$1,01 ; R$1,44 ;95;N;1;7
22/03/2018;7;7; R$1,01 ; R$1,44 ;61;N;1;7
22/03/2018;4;9; R$1,69 ; R$2,41 ;89;N;2;9
22/03/2018;6;2; R$2,85 ; R$3,00 ;94;N;2;2
22/03/2018;3;7; R$0,77 ; R$0,96 ;70;N;2;7
22/03/2018;9;8; R$2,64 ; R$2,78 ;63;N;2;8
22/03/2018;5;9; R$3,00 ; R$4,28 ;89;N;1;9
22/03/2018;3;7; R$0,77 ; R$0,96 ;103;N;1;7
22/03/2018;5;5; R$3,00 ; R$4,28 ;28;N;1;5
22/03/2018;7;10; R$1,01 ; R$1,44 ;33;N;1;
22/03/2018;7;4; R$1,01 ; R$1,44 ;97;N;2;4
22/03/2018;3;6; R$0,77 ; R$0,96 ;15;N;1;6
22/03/2018;6;5; R$2,85 ; R$3,00 ;33;N;1;5
22/03/2018;6;1; R$2,85 ; R$3,00 ;107;N;1;1
22/03/2018;9;5; R$8,13 ; R$8,56 ;84;N;2;5
23/03/2018;4;10; R$1,69 ; R$2,41 ;29;N;1;
23/03/2018;5;4; R$3,00 ; R$4,28 ;101;N;2;4
23/03/2018;9;9; R$8,13 ; R$8,56 ;108;N;1;9
23/03/2018;9;8; R$8,13 ; R$8,56 ;30;N;1;8
23/03/2018;1;3; R$6,68 ; R$8,35 ;31;N;1;3
23/03/2018;1;8; R$6,68 ; R$8,35 ;68;N;2;8
23/03/2018;3;6; R$0,77 ; R$0,96 ;51;N;1;6
23/03/2018;5;3; R$3,00 ; R$4,28 ;43;N;1;3
23/03/2018;6;8; R$2,85 ; R$3,00 ;56;N;1;8
23/03/2018;5;8; R$3,00 ; R$4,28 ;33;N;1;8
23/03/2018;6;8; R$2,85 ; R$3,00 ;46;N;1;8
23/03/2018;1;10; R$6,68 ; R$8,35 ;46;N;1;
23/03/2018;1;4; R$6,68 ; R$8,35 ;12;N;1;4
23/03/2018;4;2; R$1,69 ; R$2,41 ;20;N;1;2
23/03/2018;9;7; R$2,64 ; R$2,78 ;60;N;1;7
23/03/2018;9;10; R$8,13 ; R$8,56 ;31;N;1;
23/03/2018;4;3; R$1,69 ; R$2,41 ;94;N;2;3
23/03/2018;6;8; R$2,85 ; R$3,00 ;78;N;1;8
23/03/2018;6;3; R$2,85 ; R$3,00 ;112;N;1;3
23/03/2018;7;8; R$1,01 ; R$1,44 ;68;N;2;8
23/03/2018;1;7; R$6,68 ; R$8,35 ;115;N;2;7
23/03/2018;3;2; R$0,77 ; R$0,96 ;115;N;1;2
23/03/2018;4;3; R$1,69 ; R$2,41 ;95;N;1;3
23/03/2018;5;7; R$3,00 ; R$4,28 ;68;N;1;7
23/03/2018;9;3; R$8,13 ; R$8,56 ;85;N;1;3
23/03/2018;4;2; R$1,69 ; R$2,41 ;56;N;1;2
24/03/2018;2;4; R$1,12 ; R$1,18 ;115;N;1;4
24/03/2018;9;3; R$2,64 ; R$2,78 ;60;N;2;3
24/03/2018;3;10; R$0,77 ; R$0,96 ;28;N;1;
24/03/2018;4;5; R$1,69 ; R$2,41 ;39;N;1;5
24/03/2018;9;8; R$8,13 ; R$8,56 ;77;N;2;8
24/03/2018;3;2; R$0,77 ; R$0,96 ;78;N;1;2
24/03/2018;5;5; R$3,00 ; R$4,28 ;106;N;1;5
24/03/2018;4;7; R$1,69 ; R$2,41 ;40;N;1;7
24/03/2018;6;9; R$2,85 ; R$3,00 ;106;N;1;9
24/03/2018;5;9; R$3,00 ; R$4,28 ;83;N;1;9
24/03/2018;9;5; R$2,64 ; R$2,78 ;29;N;1;5
24/03/2018;3;7; R$0,77 ; R$0,96 ;46;N;1;7
24/03/2018;4;2; R$1,69 ; R$2,41 ;29;N;2;2
24/03/2018;6;5; R$2,85 ; R$3,00 ;22;N;1;5
24/03/2018;1;6; R$6,68 ; R$8,35 ;77;N;2;6
24/03/2018;3;3; R$0,77 ; R$0,96 ;53;N;2;3
24/03/2018;4;1; R$1,69 ; R$2,41 ;48;N;1;1
24/03/2018;6;3; R$2,85 ; R$3,00 ;14;N;2;3
24/03/2018;3;3; R$0,77 ; R$0,96 ;102;N;1;3
24/03/2018;5;1; R$3,00 ; R$4,28 ;31;N;2;1
24/03/2018;9;5; R$2,64 ; R$2,78 ;13;N;1;5
25/03/2018;3;1; R$0,77 ; R$0,96 ;48;N;1;1
25/03/2018;4;8; R$1,69 ; R$2,41 ;105;N;2;8
25/03/2018;2;10; R$1,12 ; R$1,18 ;84;N;2;
25/03/2018;3;7; R$0,77 ; R$0,96 ;87;N;1;7
25/03/2018;7;2; R$1,01 ; R$1,44 ;10;N;1;2
25/03/2018;1;1; R$6,68 ; R$8,35 ;75;N;1;1
25/03/2018;2;9; R$1,12 ; R$1,18 ;96;N;1;9
25/03/2018;3;10; R$0,77 ; R$0,96 ;88;N;1;
25/03/2018;5;3; R$3,00 ; R$4,28 ;99;N;1;3
25/03/2018;9;6; R$8,13 ; R$8,56 ;54;N;2;6
25/03/2018;6;1; R$2,85 ; R$3,00 ;11;N;1;1
25/03/2018;2;9; R$1,12 ; R$1,18 ;91;N;1;9
25/03/2018;3;1; R$0,77 ; R$0,96 ;43;N;1;1
25/03/2018;6;2; R$2,85 ; R$3,00 ;49;N;1;2
25/03/2018;9;7; R$2,64 ; R$2,78 ;37;N;1;7
25/03/2018;5;7; R$3,00 ; R$4,28 ;86;N;1;7
26/03/2018;3;8; R$0,77 ; R$0,96 ;77;N;1;8
26/03/2018;3;5; R$0,77 ; R$0,96 ;54;N;2;5
26/03/2018;1;8; R$6,68 ; R$8,35 ;110;N;2;8
26/03/2018;9;10; R$8,13 ; R$8,56 ;101;N;1;
26/03/2018;5;3; R$3,00 ; R$4,28 ;37;N;2;3
26/03/2018;6;8; R$2,85 ; R$3,00 ;108;N;2;8
26/03/2018;3;10; R$0,77 ; R$0,96 ;63;N;1;
26/03/2018;5;3; R$3,00 ; R$4,28 ;60;N;1;3
26/03/2018;7;7; R$1,01 ; R$1,44 ;87;N;1;7
26/03/2018;4;5; R$1,69 ; R$2,41 ;39;N;1;5
26/03/2018;6;4; R$2,85 ; R$3,00 ;69;N;1;4
26/03/2018;3;10; R$0,77 ; R$0,96 ;65;N;1;
26/03/2018;3;2; R$0,77 ; R$0,96 ;108;N;2;2
26/03/2018;6;1; R$2,85 ; R$3,00 ;78;N;1;1
26/03/2018;7;5; R$1,01 ; R$1,44 ;101;N;1;5
26/03/2018;9;8; R$2,64 ; R$2,78 ;44;N;1;8
26/03/2018;7;7; R$1,01 ; R$1,44 ;108;N;1;7
26/03/2018;9;2; R$2,64 ; R$2,78 ;84;N;1;2
26/03/2018;5;2; R$3,00 ; R$4,28 ;57;N;2;2
26/03/2018;6;10; R$2,85 ; R$3,00 ;61;N;2;
27/03/2018;7;2; R$1,01 ; R$1,44 ;49;N;1;2
27/03/2018;3;2; R$0,77 ; R$0,96 ;45;N;1;2
27/03/2018;4;9; R$1,69 ; R$2,41 ;45;N;2;9
27/03/2018;5;9; R$3,00 ; R$4,28 ;108;N;2;9
27/03/2018;3;3; R$0,77 ; R$0,96 ;74;N;1;3
27/03/2018;4;3; R$1,69 ; R$2,41 ;41;C;1;3
27/03/2018;1;9; R$6,68 ; R$8,35 ;59;N;1;9
27/03/2018;3;5; R$0,77 ; R$0,96 ;109;N;2;5
27/03/2018;6;1; R$2,85 ; R$3,00 ;84;N;2;1
27/03/2018;7;6; R$1,01 ; R$1,44 ;27;N;1;6
27/03/2018;9;7; R$2,64 ; R$2,78 ;104;N;1;7
27/03/2018;9;7; R$2,64 ; R$2,78 ;37;N;1;7
28/03/2018;1;9; R$6,68 ; R$8,35 ;39;N;2;9
28/03/2018;5;2; R$3,00 ; R$4,28 ;47;N;2;2
28/03/2018;6;5; R$2,85 ; R$3,00 ;82;N;2;5
28/03/2018;1;6; R$6,68 ; R$8,35 ;96;N;2;6
28/03/2018;3;1; R$0,77 ; R$0,96 ;38;N;1;1
28/03/2018;5;9; R$3,00 ; R$4,28 ;24;N;1;9
28/03/2018;6;5; R$2,85 ; R$3,00 ;92;N;1;5
28/03/2018;9;3; R$2,64 ; R$2,78 ;87;N;2;3
28/03/2018;9;10; R$8,13 ; R$8,56 ;23;N;2;
28/03/2018;1;4; R$6,68 ; R$8,35 ;95;N;1;4
28/03/2018;2;3; R$1,12 ; R$1,18 ;67;N;1;3
28/03/2018;3;1; R$0,77 ; R$0,96 ;54;N;1;1
28/03/2018;4;10; R$1,69 ; R$2,41 ;65;N;2;
28/03/2018;6;6; R$2,85 ; R$3,00 ;64;N;2;6
28/03/2018;4;8; R$1,69 ; R$2,41 ;68;N;1;8
28/03/2018;4;8; R$1,69 ; R$2,41 ;107;N;1;8
28/03/2018;1;4; R$6,68 ; R$8,35 ;47;N;1;4
28/03/2018;3;3; R$0,77 ; R$0,96 ;63;N;1;3
28/03/2018;5;4; R$3,00 ; R$4,28 ;106;N;1;4
28/03/2018;7;7; R$1,01 ; R$1,44 ;83;N;1;7
28/03/2018;9;4; R$2,64 ; R$2,78 ;29;N;1;4
28/03/2018;7;4; R$1,01 ; R$1,44 ;66;N;2;4
28/03/2018;6;10; R$2,85 ; R$3,00 ;88;N;1;
28/03/2018;2;3; R$1,12 ; R$1,18 ;12;N;1;3
28/03/2018;5;8; R$3,00 ; R$4,28 ;10;N;1;8
28/03/2018;6;3; R$2,85 ; R$3,00 ;95;N;1;3
28/03/2018;3;6; R$0,77 ; R$0,96 ;101;N;1;6
28/03/2018;4;3; R$1,69 ; R$2,41 ;113;N;1;3
29/03/2018;3;10; R$0,77 ; R$0,96 ;21;N;2;
29/03/2018;9;4; R$2,64 ; R$2,78 ;93;N;2;4
29/03/2018;2;5; R$1,12 ; R$1,18 ;87;N;1;5
29/03/2018;4;7; R$1,69 ; R$2,41 ;93;N;1;7
29/03/2018;2;1; R$1,12 ; R$1,18 ;26;N;1;1
29/03/2018;5;2; R$3,00 ; R$4,28 ;25;N;1;2
29/03/2018;5;6; R$3,00 ; R$4,28 ;28;N;1;6
29/03/2018;9;10; R$2,64 ; R$2,78 ;25;N;1;
29/03/2018;5;5; R$3,00 ; R$4,28 ;114;N;1;5
29/03/2018;6;6; R$2,85 ; R$3,00 ;76;N;1;6
29/03/2018;5;4; R$3,00 ; R$4,28 ;109;N;2;4
29/03/2018;5;3; R$3,00 ; R$4,28 ;45;N;1;3
29/03/2018;7;6; R$1,01 ; R$1,44 ;105;N;1;6
29/03/2018;9;5; R$2,64 ; R$2,78 ;26;N;1;5
29/03/2018;3;1; R$0,77 ; R$0,96 ;40;N;1;1
29/03/2018;9;10; R$2,64 ; R$2,78 ;13;N;1;
30/03/2018;2;6; R$1,12 ; R$1,18 ;93;N;1;6
30/03/2018;5;5; R$3,00 ; R$4,28 ;90;N;2;5
30/03/2018;5;4; R$3,00 ; R$4,28 ;29;N;1;4
30/03/2018;5;1; R$3,00 ; R$4,28 ;115;N;1;1
30/03/2018;1;7; R$6,68 ; R$8,35 ;102;N;2;7
30/03/2018;2;2; R$1,12 ; R$1,18 ;83;N;1;2
30/03/2018;3;8; R$0,77 ; R$0,96 ;59;N;1;8
30/03/2018;3;2; R$0,77 ; R$0,96 ;39;N;1;2
30/03/2018;4;8; R$1,69 ; R$2,41 ;81;N;2;8
30/03/2018;7;2; R$1,01 ; R$1,44 ;107;N;1;2
30/03/2018;9;6; R$8,13 ; R$8,56 ;32;N;1;6
30/03/2018;4;2; R$1,69 ; R$2,41 ;43;N;2;2
30/03/2018;7;8; R$1,01 ; R$1,44 ;12;N;1;8
31/03/2018;6;8; R$2,85 ; R$3,00 ;113;N;1;8
31/03/2018;7;3; R$1,01 ; R$1,44 ;85;N;2;3
31/03/2018;6;6; R$2,85 ; R$3,00 ;99;N;1;6
31/03/2018;7;7; R$1,01 ; R$1,44 ;20;N;1;7
31/03/2018;9;4; R$2,64 ; R$2,78 ;63;N;2;4
31/03/2018;4;10; R$1,69 ; R$2,41 ;45;N;2;
31/03/2018;9;9; R$2,64 ; R$2,78 ;92;N;1;9
31/03/2018;3;1; R$0,77 ; R$0,96 ;70;N;1;1
31/03/2018;7;3; R$1,01 ; R$1,44 ;85;N;1;3
31/03/2018;9;4; R$8,13 ; R$8,56 ;24;N;2;4
31/03/2018;4;3; R$1,69 ; R$2,41 ;91;N;1;3
31/03/2018;4;4; R$1,69 ; R$2,41 ;26;N;1;4
31/03/2018;5;4; R$3,00 ; R$4,28 ;55;N;1;4
31/03/2018;1;10; R$6,68 ; R$8,35 ;28;N;1;
01/04/2018;1;6; R$6,68 ; R$8,35 ;51;N;1;6
01/04/2018;2;9; R$1,12 ; R$1,18 ;61;N;2;9
01/04/2018;3;2; R$0,77 ; R$0,96 ;35;N;2;2
01/04/2018;4;2; R$1,69 ; R$2,41 ;86;N;2;2
01/04/2018;5;4; R$3,00 ; R$4,28 ;34;N;1;4
01/04/2018;9;3; R$8,13 ; R$8,56 ;69;N;1;3
01/04/2018;6;5; R$2,85 ; R$3,00 ;80;N;1;5
01/04/2018;7;6; R$1,01 ; R$1,44 ;86;N;1;6
01/04/2018;9;9; R$2,64 ; R$2,78 ;30;N;1;9
01/04/2018;1;3; R$6,68 ; R$8,35 ;112;N;2;3
01/04/2018;1;1; R$6,68 ; R$8,35 ;30;N;1;1
01/04/2018;6;3; R$2,85 ; R$3,00 ;46;N;1;3
01/04/2018;9;7; R$2,64 ; R$2,78 ;105;N;1;7
01/04/2018;9;9; R$8,13 ; R$8,56 ;71;N;2;9
01/04/2018;3;8; R$0,77 ; R$0,96 ;92;N;1;8
01/04/2018;3;8; R$0,77 ; R$0,96 ;72;N;1;8
01/04/2018;3;1; R$0,77 ; R$0,96 ;114;N;1;1
01/04/2018;5;5; R$3,00 ; R$4,28 ;28;N;2;5
01/04/2018;7;5; R$1,01 ; R$1,44 ;31;N;2;5
01/04/2018;6;9; R$2,85 ; R$3,00 ;80;C;1;9
01/04/2018;7;5; R$1,01 ; R$1,44 ;72;N;1;5
01/04/2018;9;3; R$2,64 ; R$2,78 ;20;N;1;3
01/04/2018;4;1; R$1,69 ; R$2,41 ;90;N;2;1
01/04/2018;7;4; R$1,01 ; R$1,44 ;75;N;1;4
01/04/2018;3;9; R$0,77 ; R$0,96 ;44;N;1;9
01/04/2018;9;4; R$2,64 ; R$2,78 ;103;N;1;4
02/04/2018;6;7; R$2,85 ; R$3,00 ;15;N;1;7
02/04/2018;6;10; R$2,85 ; R$3,00 ;104;N;1;
02/04/2018;9;4; R$2,64 ; R$2,78 ;64;C;2;4
02/04/2018;2;3; R$1,12 ; R$1,18 ;64;N;1;3
02/04/2018;3;3; R$0,77 ; R$0,96 ;43;N;1;3
02/04/2018;4;3; R$1,69 ; R$2,41 ;86;N;2;3
02/04/2018;4;9; R$1,69 ; R$2,41 ;103;N;1;9
02/04/2018;7;5; R$1,01 ; R$1,44 ;75;N;2;5
02/04/2018;9;10; R$2,64 ; R$2,78 ;36;N;1;
02/04/2018;9;6; R$2,64 ; R$2,78 ;77;N;1;6
02/04/2018;9;2; R$8,13 ; R$8,56 ;30;N;1;2
02/04/2018;9;8; R$8,13 ; R$8,56 ;62;N;1;8
02/04/2018;9;3; R$2,64 ; R$2,78 ;111;N;2;3
02/04/2018;1;6; R$6,68 ; R$8,35 ;56;N;2;6
02/04/2018;1;9; R$6,68 ; R$8,35 ;17;N;1;9
02/04/2018;1;6; R$6,68 ; R$8,35 ;68;N;2;6
02/04/2018;5;4; R$3,00 ; R$4,28 ;45;N;2;4
02/04/2018;6;10; R$2,85 ; R$3,00 ;49;N;2;
02/04/2018;9;1; R$2,64 ; R$2,78 ;39;N;1;1
02/04/2018;9;4; R$8,13 ; R$8,56 ;56;N;2;4
02/04/2018;9;5; R$8,13 ; R$8,56 ;97;N;2;5
02/04/2018;4;2; R$1,69 ; R$2,41 ;73;N;2;2
02/04/2018;3;2; R$0,77 ; R$0,96 ;60;N;2;2
02/04/2018;5;8; R$3,00 ; R$4,28 ;41;N;1;8
02/04/2018;6;2; R$2,85 ; R$3,00 ;100;N;2;2
02/04/2018;9;3; R$2,64 ; R$2,78 ;98;N;1;3
03/04/2018;9;3; R$8,13 ; R$8,56 ;32;N;1;3
03/04/2018;6;2; R$2,85 ; R$3,00 ;44;N;1;2
03/04/2018;9;7; R$2,64 ; R$2,78 ;73;N;2;7
03/04/2018;9;9; R$8,13 ; R$8,56 ;17;N;2;9
03/04/2018;9;5; R$2,64 ; R$2,78 ;56;N;1;5
03/04/2018;2;4; R$1,12 ; R$1,18 ;68;C;1;4
03/04/2018;5;9; R$3,00 ; R$4,28 ;31;N;1;9
03/04/2018;6;7; R$2,85 ; R$3,00 ;92;N;1;7
03/04/2018;5;5; R$3,00 ; R$4,28 ;95;N;1;5
03/04/2018;1;7; R$6,68 ; R$8,35 ;63;N;2;7
03/04/2018;4;3; R$1,69 ; R$2,41 ;50;N;1;3
04/04/2018;4;1; R$1,69 ; R$2,41 ;91;N;2;1
04/04/2018;6;9; R$2,85 ; R$3,00 ;105;N;1;9
04/04/2018;9;9; R$2,64 ; R$2,78 ;92;N;1;9
04/04/2018;6;1; R$2,85 ; R$3,00 ;110;N;1;1
04/04/2018;6;5; R$2,85 ; R$3,00 ;84;N;1;5
04/04/2018;9;2; R$8,13 ; R$8,56 ;22;N;1;2
04/04/2018;7;9; R$1,01 ; R$1,44 ;69;N;1;9
04/04/2018;2;5; R$1,12 ; R$1,18 ;54;N;2;5
04/04/2018;6;2; R$2,85 ; R$3,00 ;91;N;2;2
04/04/2018;7;5; R$1,01 ; R$1,44 ;75;N;1;5
04/04/2018;2;8; R$1,12 ; R$1,18 ;29;N;1;8
04/04/2018;9;7; R$2,64 ; R$2,78 ;24;N;2;7
04/04/2018;1;7; R$6,68 ; R$8,35 ;87;N;1;7
04/04/2018;9;7; R$8,13 ; R$8,56 ;75;N;1;7
04/04/2018;4;8; R$1,69 ; R$2,41 ;53;N;1;8
04/04/2018;6;8; R$2,85 ; R$3,00 ;58;N;2;8
04/04/2018;7;5; R$1,01 ; R$1,44 ;90;N;1;5
05/04/2018;9;8; R$2,64 ; R$2,78 ;77;N;1;8
05/04/2018;2;8; R$1,12 ; R$1,18 ;22;N;1;8
05/04/2018;3;3; R$0,77 ; R$0,96 ;85;N;2;3
05/04/2018;5;10; R$3,00 ; R$4,28 ;90;N;1;
05/04/2018;3;1; R$0,77 ; R$0,96 ;15;N;1;1
05/04/2018;5;2; R$3,00 ; R$4,28 ;102;N;1;2
05/04/2018;6;2; R$2,85 ; R$3,00 ;112;N;1;2
05/04/2018;9;2; R$8,13 ; R$8,56 ;98;N;1;2
05/04/2018;6;5; R$2,85 ; R$3,00 ;48;N;2;5
05/04/2018;7;1; R$1,01 ; R$1,44 ;113;N;2;1
